created_index,created_time,zone_type,low,high,touches,score,label
115285,2025-08-21 17:00:00,support,1.15534,1.16166,131,24,weak
115290,2025-08-21 18:15:00,resistance,1.157533,1.16391,171,24,weak
115292,2025-08-21 18:45:00,support,1.15534,1.16166,132,24,weak
115298,2025-08-21 20:15:00,support,1.15534,1.16166,133,24,weak
115302,2025-08-21 21:15:00,resistance,1.157533,1.16391,172,24,weak
115308,2025-08-21 22:45:00,support,1.15534,1.16166,134,24,weak
115319,2025-08-22 01:30:00,support,1.15534,1.16166,135,24,weak
115330,2025-08-22 04:15:00,resistance,1.157533,1.16391,173,24,weak
115335,2025-08-22 05:30:00,support,1.15534,1.16166,136,24,weak
115339,2025-08-22 06:30:00,resistance,1.157533,1.16391,174,24,weak
115342,2025-08-22 07:15:00,support,1.15534,1.16166,137,24,weak
115356,2025-08-22 10:45:00,support,1.15534,1.16166,138,24,weak
115362,2025-08-22 12:15:00,resistance,1.171336,1.180161,166,24,weak
115365,2025-08-22 13:00:00,support,1.169797,1.174407,128,24,weak
115371,2025-08-22 14:30:00,resistance,1.171336,1.180161,167,24,weak
115372,2025-08-22 14:45:00,resistance,1.171336,1.180161,168,24,weak
115377,2025-08-22 16:00:00,support,1.169797,1.174407,129,24,weak
115386,2025-08-24 18:15:00,resistance,1.171336,1.180161,169,24,weak
115402,2025-08-24 22:15:00,resistance,1.169192,1.176084,76,24,weak
115404,2025-08-24 22:45:00,support,1.165333,1.171815,90,24,weak
115415,2025-08-25 01:30:00,resistance,1.169192,1.176084,77,24,weak
115420,2025-08-25 02:45:00,support,1.169755,1.174407,130,24,weak
115424,2025-08-25 03:45:00,resistance,1.171336,1.180161,170,24,weak
115428,2025-08-25 04:45:00,support,1.169335,1.174407,131,24,weak
115440,2025-08-25 07:45:00,support,1.165333,1.171815,91,24,weak
115445,2025-08-25 09:00:00,resistance,1.169192,1.176084,78,24,weak
115452,2025-08-25 10:45:00,resistance,1.169192,1.176084,79,24,weak
115473,2025-08-25 16:00:00,support,1.15534,1.16166,139,24,weak
115480,2025-08-25 17:45:00,resistance,1.157533,1.16391,175,24,weak
115483,2025-08-25 18:30:00,support,1.161639,1.164615,44,24,weak
115485,2025-08-25 19:00:00,resistance,1.157533,1.16391,176,24,weak
115493,2025-08-25 21:00:00,support,1.15534,1.16166,140,24,weak
115495,2025-08-25 21:30:00,resistance,1.165521,1.168677,29,24,weak
115510,2025-08-26 01:15:00,support,1.161639,1.164615,45,24,weak
115516,2025-08-26 02:45:00,resistance,1.164157,1.167365,28,24,weak
115522,2025-08-26 04:15:00,support,1.15534,1.16166,141,24,weak
115540,2025-08-26 08:45:00,resistance,1.165521,1.168677,30,24,weak
115545,2025-08-26 10:00:00,support,1.161639,1.164615,46,24,weak
115550,2025-08-26 11:15:00,resistance,1.165521,1.168677,31,24,weak
115566,2025-08-26 15:15:00,support,1.161639,1.164615,47,24,weak
115570,2025-08-26 16:15:00,resistance,1.164157,1.167365,29,24,weak
115573,2025-08-26 17:00:00,support,1.161639,1.164615,48,24,weak
115582,2025-08-26 19:15:00,resistance,1.164157,1.167365,30,24,weak
115589,2025-08-26 21:00:00,support,1.161639,1.164615,49,24,weak
115590,2025-08-26 21:15:00,support,1.161639,1.164615,50,24,weak
115591,2025-08-26 21:30:00,support,1.161639,1.164615,51,24,weak
115592,2025-08-26 21:45:00,support,1.161639,1.164615,52,24,weak
115593,2025-08-26 22:00:00,resistance,1.157533,1.16391,177,24,weak
115593,2025-08-26 22:00:00,support,1.161639,1.164615,53,24,weak
115594,2025-08-26 22:15:00,resistance,1.157533,1.16391,178,24,weak
115594,2025-08-26 22:15:00,support,1.161639,1.164615,54,24,weak
115595,2025-08-26 22:30:00,resistance,1.157533,1.16391,179,24,weak
115595,2025-08-26 22:30:00,support,1.161639,1.164615,55,24,weak
115596,2025-08-26 22:45:00,resistance,1.157533,1.16391,180,24,weak
115596,2025-08-26 22:45:00,support,1.161639,1.164615,56,24,weak
115597,2025-08-26 23:00:00,resistance,1.157533,1.16391,181,24,weak
115597,2025-08-26 23:00:00,support,1.161639,1.164615,57,24,weak
115598,2025-08-26 23:15:00,resistance,1.157533,1.16391,182,24,weak
115598,2025-08-26 23:15:00,support,1.161639,1.164615,58,24,weak
115599,2025-08-26 23:30:00,resistance,1.157533,1.16391,183,24,weak
115599,2025-08-26 23:30:00,support,1.161639,1.164615,59,24,weak
115600,2025-08-26 23:45:00,resistance,1.157533,1.16391,184,24,weak
115600,2025-08-26 23:45:00,support,1.161639,1.164615,60,24,weak
115601,2025-08-27 00:00:00,resistance,1.157533,1.16391,185,24,weak
115602,2025-08-27 00:15:00,resistance,1.157533,1.16391,186,24,weak
115603,2025-08-27 00:30:00,resistance,1.157533,1.16391,187,24,weak
115604,2025-08-27 00:45:00,resistance,1.157533,1.16391,188,24,weak
115605,2025-08-27 01:00:00,resistance,1.157533,1.16391,189,24,weak
115608,2025-08-27 01:45:00,support,1.15534,1.16166,142,24,weak
115616,2025-08-27 03:45:00,resistance,1.157533,1.16391,190,24,weak
115623,2025-08-27 05:30:00,support,1.15534,1.16166,143,24,weak
115627,2025-08-27 06:30:00,resistance,1.157533,1.16391,191,24,weak
115633,2025-08-27 08:00:00,support,1.15534,1.16166,144,24,weak
115641,2025-08-27 10:00:00,support,1.15534,1.16166,145,24,weak
115644,2025-08-27 10:45:00,resistance,1.157533,1.16391,192,24,weak
115647,2025-08-27 11:30:00,support,1.15534,1.16166,146,24,weak
115657,2025-08-27 14:00:00,resistance,1.164142,1.167365,31,24,weak
115661,2025-08-27 15:00:00,support,1.161639,1.164615,61,24,weak
115684,2025-08-27 20:45:00,resistance,1.164142,1.167365,32,24,weak
115689,2025-08-27 22:00:00,resistance,1.164142,1.167365,33,24,weak
115689,2025-08-27 22:00:00,support,1.164392,1.168482,44,24,weak
115690,2025-08-27 22:15:00,resistance,1.164142,1.167365,34,24,weak
115690,2025-08-27 22:15:00,support,1.164392,1.168482,45,24,weak
115691,2025-08-27 22:30:00,resistance,1.164142,1.167365,35,24,weak
115691,2025-08-27 22:30:00,support,1.164392,1.168482,46,24,weak
115692,2025-08-27 22:45:00,resistance,1.164142,1.167365,36,24,weak
115692,2025-08-27 22:45:00,support,1.164392,1.168482,47,24,weak
115693,2025-08-27 23:00:00,resistance,1.164142,1.167365,37,24,weak
115693,2025-08-27 23:00:00,support,1.164392,1.168482,48,24,weak
115694,2025-08-27 23:15:00,resistance,1.164142,1.167365,38,24,weak
115694,2025-08-27 23:15:00,support,1.164392,1.168482,49,24,weak
115695,2025-08-27 23:30:00,resistance,1.164142,1.167365,39,24,weak
115695,2025-08-27 23:30:00,support,1.164392,1.168482,50,24,weak
115696,2025-08-27 23:45:00,resistance,1.164142,1.167365,40,24,weak
115696,2025-08-27 23:45:00,support,1.164392,1.168482,51,24,weak
115697,2025-08-28 00:00:00,resistance,1.164142,1.167365,41,24,weak
115698,2025-08-28 00:15:00,resistance,1.164142,1.167365,42,24,weak
115699,2025-08-28 00:30:00,resistance,1.164142,1.167365,43,24,weak
115700,2025-08-28 00:45:00,resistance,1.164142,1.167365,44,24,weak
115701,2025-08-28 01:00:00,resistance,1.164142,1.167365,45,24,weak
115711,2025-08-28 03:30:00,support,1.161639,1.164615,62,24,weak
115713,2025-08-28 04:00:00,resistance,1.164142,1.167365,46,24,weak
115719,2025-08-28 05:30:00,support,1.161639,1.164615,63,24,weak
115728,2025-08-28 07:45:00,resistance,1.165521,1.168677,32,24,weak
115732,2025-08-28 08:45:00,support,1.165333,1.171815,92,24,weak
115736,2025-08-28 09:45:00,resistance,1.168535,1.176084,80,24,weak
115739,2025-08-28 10:30:00,support,1.165333,1.171815,93,24,weak
115742,2025-08-28 11:15:00,resistance,1.168418,1.176084,81,24,weak
115746,2025-08-28 12:15:00,support,1.165333,1.171815,94,24,weak
115754,2025-08-28 14:15:00,resistance,1.168418,1.176084,82,24,weak
115769,2025-08-28 18:00:00,resistance,1.168313,1.176084,83,24,weak
115770,2025-08-28 18:15:00,support,1.165333,1.171815,95,24,weak
115775,2025-08-28 19:30:00,support,1.165333,1.171815,96,24,weak
115781,2025-08-28 21:00:00,resistance,1.168157,1.176084,84,24,weak
115788,2025-08-28 22:45:00,support,1.165333,1.171815,97,24,weak
115798,2025-08-29 01:15:00,support,1.165333,1.171815,98,24,weak
115808,2025-08-29 03:45:00,support,1.165333,1.171815,99,24,weak
115815,2025-08-29 05:30:00,resistance,1.168157,1.176084,85,24,weak
115831,2025-08-29 09:30:00,support,1.164983,1.171815,100,24,weak
115841,2025-08-29 12:00:00,resistance,1.170713,1.180161,171,24,weak
115845,2025-08-29 13:00:00,support,1.169202,1.174407,132,24,weak
115846,2025-08-29 13:15:00,resistance,1.170574,1.180161,172,24,weak
115858,2025-08-29 16:15:00,support,1.169202,1.174407,133,24,weak
115861,2025-08-31 17:00:00,resistance,1.168157,1.176084,86,24,weak
115864,2025-08-31 17:45:00,support,1.164983,1.171815,101,24,weak
115881,2025-08-31 22:00:00,resistance,1.168157,1.176084,87,24,weak
115881,2025-08-31 22:00:00,support,1.164983,1.171815,102,24,weak
115882,2025-08-31 22:15:00,resistance,1.168157,1.176084,88,24,weak
115882,2025-08-31 22:15:00,support,1.164983,1.171815,103,24,weak
115883,2025-08-31 22:30:00,resistance,1.168157,1.176084,89,24,weak
115883,2025-08-31 22:30:00,support,1.164983,1.171815,104,24,weak
115884,2025-08-31 22:45:00,resistance,1.168157,1.176084,90,24,weak
115884,2025-08-31 22:45:00,support,1.164983,1.171815,105,24,weak
115885,2025-08-31 23:00:00,resistance,1.168157,1.176084,91,24,weak
115885,2025-08-31 23:00:00,support,1.164983,1.171815,106,24,weak
115886,2025-08-31 23:15:00,resistance,1.168157,1.176084,92,24,weak
115886,2025-08-31 23:15:00,support,1.164983,1.171815,107,24,weak
115887,2025-08-31 23:30:00,resistance,1.168157,1.176084,93,24,weak
115887,2025-08-31 23:30:00,support,1.164983,1.171815,108,24,weak
115888,2025-08-31 23:45:00,resistance,1.168157,1.176084,94,24,weak
115888,2025-08-31 23:45:00,support,1.164983,1.171815,109,24,weak
115889,2025-09-01 00:00:00,support,1.164983,1.171815,110,24,weak
115890,2025-09-01 00:15:00,support,1.164983,1.171815,111,24,weak
115891,2025-09-01 00:30:00,support,1.164983,1.171815,112,24,weak
115892,2025-09-01 00:45:00,support,1.164983,1.171815,113,24,weak
115904,2025-09-01 03:45:00,resistance,1.170574,1.180161,173,24,weak
115907,2025-09-01 04:30:00,support,1.169202,1.174407,134,24,weak
115912,2025-09-01 05:45:00,resistance,1.170574,1.180161,174,24,weak
115917,2025-09-01 07:00:00,support,1.169202,1.174407,135,24,weak
115921,2025-09-01 08:00:00,resistance,1.170574,1.180161,175,24,weak
115929,2025-09-01 10:00:00,support,1.169202,1.174407,136,24,weak
115930,2025-09-01 10:15:00,resistance,1.170574,1.180161,176,24,weak
115941,2025-09-01 13:00:00,support,1.169202,1.174407,137,24,weak
115956,2025-09-01 16:45:00,resistance,1.170574,1.180161,177,24,weak
115965,2025-09-01 19:00:00,resistance,1.170574,1.180161,178,24,weak
115965,2025-09-01 19:00:00,support,1.169202,1.174407,138,24,weak
115972,2025-09-01 20:45:00,resistance,1.170574,1.180161,179,24,weak
115982,2025-09-01 23:15:00,support,1.169148,1.174407,139,24,weak
115995,2025-09-02 02:30:00,support,1.164983,1.171815,114,24,weak
116001,2025-09-02 04:00:00,resistance,1.170482,1.180161,180,24,weak
116010,2025-09-02 06:15:00,support,1.161639,1.164615,64,24,weak
116021,2025-09-02 09:00:00,resistance,1.165115,1.168677,33,24,weak
116024,2025-09-02 09:45:00,support,1.161092,1.164615,65,24,weak
116030,2025-09-02 11:15:00,resistance,1.168031,1.176084,95,24,weak
116048,2025-09-02 15:45:00,support,1.161092,1.164615,66,24,weak
116057,2025-09-02 18:00:00,resistance,1.164142,1.167365,47,24,weak
116061,2025-09-02 19:00:00,resistance,1.164142,1.167365,48,24,weak
116072,2025-09-02 21:45:00,resistance,1.157533,1.16391,193,24,weak
116074,2025-09-02 22:15:00,support,1.161092,1.164615,67,24,weak
116078,2025-09-02 23:15:00,resistance,1.157533,1.16391,194,24,weak
116079,2025-09-02 23:30:00,support,1.161092,1.164615,68,24,weak
116085,2025-09-03 01:00:00,support,1.161092,1.164615,69,24,weak
116092,2025-09-03 02:45:00,support,1.161092,1.164615,70,24,weak
116095,2025-09-03 03:30:00,resistance,1.164142,1.167365,49,24,weak
116098,2025-09-03 04:15:00,support,1.160674,1.164615,71,24,weak
116108,2025-09-03 06:45:00,resistance,1.165115,1.168677,34,24,weak
116112,2025-09-03 07:45:00,support,1.160674,1.164615,72,24,weak
116118,2025-09-03 09:15:00,resistance,1.165115,1.168677,35,24,weak
116124,2025-09-03 10:45:00,support,1.163698,1.168482,52,24,weak
116131,2025-09-03 12:30:00,resistance,1.168023,1.176084,96,24,weak
116134,2025-09-03 13:15:00,support,1.164983,1.171815,115,24,weak
116149,2025-09-03 17:00:00,support,1.164983,1.171815,116,24,weak
116151,2025-09-03 17:30:00,resistance,1.165115,1.168677,36,24,weak
116157,2025-09-03 19:00:00,resistance,1.165115,1.168677,37,24,weak
116169,2025-09-03 22:00:00,support,1.164983,1.171815,117,24,weak
116171,2025-09-03 22:30:00,resistance,1.165115,1.168677,38,24,weak
116178,2025-09-04 00:15:00,support,1.16497,1.171815,118,24,weak
116185,2025-09-04 02:00:00,support,1.164792,1.171815,119,24,weak
116190,2025-09-04 03:15:00,resistance,1.165115,1.168677,39,24,weak
116194,2025-09-04 04:15:00,support,1.163698,1.168482,53,24,weak
116201,2025-09-04 06:00:00,resistance,1.165115,1.168677,40,24,weak
116204,2025-09-04 06:45:00,support,1.163698,1.168482,54,24,weak
116207,2025-09-04 07:30:00,resistance,1.165115,1.168677,41,24,weak
116214,2025-09-04 09:15:00,resistance,1.165115,1.168677,42,24,weak
116215,2025-09-04 09:30:00,support,1.160674,1.164615,73,24,weak
116219,2025-09-04 10:30:00,resistance,1.165115,1.168677,43,24,weak
116225,2025-09-04 12:00:00,support,1.160674,1.164615,74,24,weak
116228,2025-09-04 12:45:00,resistance,1.164861,1.168677,44,24,weak
116230,2025-09-04 13:15:00,support,1.163257,1.168482,55,24,weak
116246,2025-09-04 17:15:00,resistance,1.164861,1.168677,45,24,weak
116248,2025-09-04 17:45:00,resistance,1.164861,1.168677,46,24,weak
116251,2025-09-04 18:30:00,support,1.164753,1.171815,120,24,weak
116253,2025-09-04 19:00:00,resistance,1.164861,1.168677,47,24,weak
116257,2025-09-04 20:00:00,support,1.164753,1.171815,121,24,weak
116269,2025-09-04 23:00:00,resistance,1.164861,1.168677,48,24,weak
116273,2025-09-05 00:00:00,support,1.164753,1.171815,122,24,weak
116276,2025-09-05 00:45:00,resistance,1.164861,1.168677,49,24,weak
116280,2025-09-05 01:45:00,support,1.164753,1.171815,123,24,weak
116285,2025-09-05 03:00:00,resistance,1.164861,1.168677,50,24,weak
116286,2025-09-05 03:15:00,support,1.164753,1.171815,124,24,weak
116304,2025-09-05 07:45:00,resistance,1.168023,1.176084,97,24,weak
116308,2025-09-05 08:45:00,support,1.164753,1.171815,125,24,weak
116311,2025-09-05 09:30:00,resistance,1.170482,1.180161,181,24,weak
116317,2025-09-05 11:00:00,resistance,1.170482,1.180161,182,24,weak
116325,2025-09-05 13:00:00,resistance,1.170482,1.180161,183,24,weak
116335,2025-09-05 15:30:00,support,1.169148,1.174407,140,24,weak
116340,2025-09-05 16:45:00,support,1.169148,1.174407,141,24,weak
116344,2025-09-07 17:45:00,resistance,1.170482,1.180161,184,24,weak
116349,2025-09-07 19:00:00,resistance,1.170482,1.180161,185,24,weak
116352,2025-09-07 19:45:00,support,1.169148,1.174407,142,24,weak
116356,2025-09-07 20:45:00,resistance,1.170482,1.180161,186,24,weak
116357,2025-09-07 21:00:00,support,1.169148,1.174407,143,24,weak
116361,2025-09-07 22:00:00,resistance,1.170482,1.180161,187,24,weak
116368,2025-09-07 23:45:00,resistance,1.170482,1.180161,188,24,weak
116373,2025-09-08 01:00:00,support,1.169148,1.174407,144,24,weak
116382,2025-09-08 03:15:00,support,1.169148,1.174407,145,24,weak
116389,2025-09-08 05:00:00,resistance,1.170482,1.180161,189,24,weak
116397,2025-09-08 07:00:00,support,1.169148,1.174407,146,24,weak
116406,2025-09-08 09:15:00,support,1.169148,1.174407,147,24,weak
116411,2025-09-08 10:30:00,resistance,1.170482,1.180161,190,24,weak
116416,2025-09-08 11:45:00,support,1.173691,1.177318,82,24,weak
116418,2025-09-08 12:15:00,resistance,1.170482,1.180161,191,24,weak
116425,2025-09-08 14:00:00,support,1.1734,1.177318,83,24,weak
116433,2025-09-08 16:00:00,resistance,1.170482,1.180161,192,24,weak
116438,2025-09-08 17:15:00,support,1.175012,1.180504,88,24,weak
116444,2025-09-08 18:45:00,support,1.175012,1.180504,89,24,weak
116454,2025-09-08 21:15:00,resistance,1.170482,1.180161,193,24,weak
116455,2025-09-08 21:30:00,resistance,1.170482,1.180161,194,24,weak
116459,2025-09-08 22:30:00,support,1.175012,1.180504,90,24,weak
116460,2025-09-08 22:45:00,resistance,1.177676,1.185403,175,24,weak
116468,2025-09-09 00:45:00,support,1.175012,1.180504,91,24,weak
116476,2025-09-09 02:45:00,resistance,1.177676,1.185403,176,24,weak
116486,2025-09-09 05:15:00,support,1.1734,1.177318,84,24,weak
116491,2025-09-09 06:30:00,resistance,1.170482,1.180161,195,24,weak
116503,2025-09-09 09:30:00,support,1.169148,1.174407,148,24,weak
116509,2025-09-09 11:00:00,resistance,1.170482,1.180161,196,24,weak
116514,2025-09-09 12:15:00,support,1.169148,1.174407,149,24,weak
116519,2025-09-09 13:30:00,resistance,1.170482,1.180161,197,24,weak
116530,2025-09-09 16:15:00,support,1.169148,1.174407,150,24,weak
116544,2025-09-09 19:45:00,resistance,1.170482,1.180161,198,24,weak
116555,2025-09-09 22:30:00,support,1.168861,1.174407,151,24,weak
116569,2025-09-10 02:00:00,resistance,1.170482,1.180161,199,24,weak
116574,2025-09-10 03:15:00,resistance,1.170482,1.180161,200,24,weak
116577,2025-09-10 04:00:00,support,1.164753,1.171815,126,24,weak
116583,2025-09-10 05:30:00,support,1.168861,1.174407,152,24,weak
116588,2025-09-10 06:45:00,resistance,1.170482,1.180161,201,24,weak
116598,2025-09-10 09:15:00,support,1.168861,1.174407,153,24,weak
116599,2025-09-10 09:30:00,resistance,1.170482,1.180161,202,24,weak
116608,2025-09-10 11:45:00,resistance,1.170482,1.180161,203,24,weak
116619,2025-09-10 14:30:00,support,1.168861,1.174407,154,24,weak
116622,2025-09-10 15:15:00,resistance,1.170482,1.180161,204,24,weak
116627,2025-09-10 16:30:00,support,1.168861,1.174407,155,24,weak
116632,2025-09-10 17:45:00,support,1.168861,1.174407,156,24,weak
116642,2025-09-10 20:15:00,resistance,1.170482,1.180161,205,24,weak
116649,2025-09-10 22:00:00,support,1.168861,1.174407,157,24,weak
116651,2025-09-10 22:30:00,resistance,1.168023,1.176084,98,24,weak
116654,2025-09-10 23:15:00,support,1.168861,1.174407,158,24,weak
116657,2025-09-11 00:00:00,resistance,1.168023,1.176084,99,24,weak
116665,2025-09-11 02:00:00,resistance,1.168023,1.176084,100,24,weak
116670,2025-09-11 03:15:00,support,1.164753,1.171815,127,24,weak
116680,2025-09-11 05:45:00,resistance,1.168023,1.176084,101,24,weak
116684,2025-09-11 06:45:00,support,1.164753,1.171815,128,24,weak
116695,2025-09-11 09:30:00,support,1.164753,1.171815,129,24,weak
116701,2025-09-11 11:00:00,resistance,1.170482,1.180161,206,24,weak
116706,2025-09-11 12:15:00,resistance,1.170482,1.180161,207,24,weak
116716,2025-09-11 14:45:00,support,1.168861,1.174407,159,24,weak
116721,2025-09-11 16:00:00,resistance,1.170482,1.180161,208,24,weak
116727,2025-09-11 17:30:00,resistance,1.170482,1.180161,209,24,weak
116729,2025-09-11 18:00:00,support,1.173258,1.177318,85,24,weak
116733,2025-09-11 19:00:00,resistance,1.170482,1.180161,210,24,weak
116745,2025-09-11 22:00:00,resistance,1.170482,1.180161,211,24,weak
116757,2025-09-12 01:00:00,support,1.168861,1.174407,160,24,weak
116765,2025-09-12 03:00:00,support,1.168861,1.174407,161,24,weak
116769,2025-09-12 04:00:00,resistance,1.170482,1.180161,212,24,weak
116777,2025-09-12 06:00:00,support,1.168861,1.174407,162,24,weak
116785,2025-09-12 08:00:00,resistance,1.170482,1.180161,213,24,weak
116791,2025-09-12 09:30:00,support,1.168861,1.174407,163,24,weak
116798,2025-09-12 11:15:00,resistance,1.170482,1.180161,214,24,weak
116805,2025-09-12 13:00:00,support,1.168861,1.174407,164,24,weak
116817,2025-09-12 16:00:00,resistance,1.170482,1.180161,215,24,weak
116823,2025-09-14 17:30:00,support,1.168861,1.174407,165,24,weak
116825,2025-09-14 18:00:00,resistance,1.170482,1.180161,216,24,weak
116839,2025-09-14 21:30:00,support,1.168861,1.174407,166,24,weak
116844,2025-09-14 22:45:00,resistance,1.170482,1.180161,217,24,weak
116847,2025-09-14 23:30:00,support,1.168861,1.174407,167,24,weak
116854,2025-09-15 01:15:00,resistance,1.170482,1.180161,218,24,weak
116863,2025-09-15 03:30:00,support,1.168861,1.174407,168,24,weak
116867,2025-09-15 04:30:00,resistance,1.170482,1.180161,219,24,weak
